Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
295172,B000LRIGNK,AFGAVQ7D0DVWE,Claire,0,0,5,1344470400,Totally delicious,"We found these in Napa CA and hoarded them, took them on the plane and hid them when we got home.  So glad to find on Amazon.  They are fantastic.  Very good and not too lemony, but just right,  I highly recommend."
295173,B000LRIGNK,A1DFSON86O1ZU0,G. A. Gabriel,0,0,5,1315785600,Divine wafers,"I bought a bag of the Lemon wafers in a very small town, 20 miles from my home town. I fully expected to go back and get more. A big let down, no one seemed to know anything about them, we searched the entire store to no avail. I'm very happy to learn Amazon and other sites do have them. They are the best lemon wafers you could hope for, wonderful mild lemon flavor and crispy wafers. I didnt realize they were from Italy until I read the small print back side the package. That tells the story why they are heavenly good. Keep them coming Amazon!!"
295174,B000LRIGNK,A30K2UH41H1KH0,Daniel,0,0,5,1312934400,True lemon -- really good,"I tried these for the first time while camping in Kernville, CA.  And I, like the others who have provided reviews, found these to be the best I have ever had.  Yes, it is true lemon flavor, and I found myself reaching in the bag for more. They are especially refreshing when put in the refrigerator.  It is surprising to know that the larger stores (in my home area) do not carry these, while the smaller, remote store (miles away from home) is the one to sell such an excellent treat. I was glad to find that Amazon.com offered this product, and I will be trying their other flavors, also."
295175,B000LRIGNK,A15XSR1VMY4GFL,Lori M,0,0,5,1251072000,the best cookie ever,I discovered these in  Florida and was unable to find them at home.  Fortunately Amazon carries them...  They are very light and truly lemon.  They are addictive but the best calorie indulgence you will ever try!
295176,B000LRIGNK,A2VKTJTV3UGETX,E. Carrell,0,0,5,1246233600,Amazing,"These cookies are amazing! True lemon taste and lots of it, not the mild, barely discernable lemon flavor of most products. One of the other reviewers said 'instantly addictive', and they were right. It was a constant struggle to limit myself to just a few at a time and not polish off the entire bag at one sitting. The last time I managed to find some I took them to work - big mistake! My boss was into them all the time."
295177,B000LRIGNK,AFBI63M69VXOL,J. Hanlon,0,0,5,1235865600,The best wafer cookie out there,These are by far the best flavor of the lot. If you like lemon - really like lemon - then these are so worth a try.
295178,B00474HULM,A2RQOO8VYAEZZG,Cupcake,0,0,3,1334707200,A little tinny,"I was hoping these would be the same as the ones in my grocery store olive bar. They look the same and the flavor is close, but these have a bit if a tinny flavor. I'll be able to use them as an ingredient, but they're a bit off to eat as-is."
295179,B001YUM3MS,A14R9XMZVJ6INB,amf0001,1,1,5,1275955200,love it!,"I love this brand and hate buying single packs,  because we go through it at the rate of knots...  I find it refreshing and just chewy enough - strong enough to be interesting,  soft enough to actually chew,  and the flavor lasts for ages.  I've bought this size before but can't get to that place anymore and then found them on amazon and snapped them up.  To be honest,  I can't recall what I last paid for them,  but under $12 feels reasonable for 40 packs of gum (approx 30 cents per pack of 5 sticks).  I even like the 5 pack size,  the larger sizes start to fall apart in my bag and I end up with gum covered in weird bag lint (never a good thing!)  These ones feel more under control.<br /><br />So very happy that amazon carries them and will buy from them again."
295180,B000IKGG5U,A1VR6H5CJCSPH7,Hydrogurl,14,15,1,1254787200,Mis-priced,"The original price of this product is incorrect. The Jelly Belly site has it listed (not on sale but original cost) for less than the represented ""sale"" price here."
295181,B000IKGG5U,APP8XWYYV4PAA,"Debra Chong ""ECommerceMaven""",7,7,4,1226793600,"Great little dispenser for Jelly Bellys, hard to figure out to set it not to take coins","We leave a stack of pennies in our office and dispense our supply of Jelly Bellys this way. Makes for less germs of hands reaching into a bag... It's small and cute and the only problem is that we never figured out how to set it to work without taking coins. Regardless, it's well used and liked with its contents."
295182,B000IKGG5U,A37Q3Y9E0O1G5T,Robert,8,9,2,1261267200,Check the price elsewhere...,"Kohl's had this item listed at $19.99, then marked down. $25 is asking too much for a 9"" dispenser."
295183,B000IKGG5U,A3MT4W5AHS57F1,"Bruce W. Herndon ""old college chum""",13,16,1,1269043200,BE CAREFUL,"Fun machine and works well, but be aware the glass bowl is very fragile and it is glass. If bumped or hit it will shatter into thousands of tiny shards of glass which you will be cleaning up forever, in addition to the injury factor. Hard to believe they did not make this plastic since you could expect children would be using it."
295184,B000IKGG5U,A2TCQHYBN6GTU7,Leland Mills,5,6,3,1268352000,Good not Great,"It holds the beans.  It's sturdy.  It's well constructed.  It's also undersized, and it crushes the beans."
295185,B000IKGG5U,A1Z5O6G518UABH,"Jayden Nguyen ""&#34;Jaydee&#34;""",0,0,2,1350432000,A piece of Junk,you would think that since this is a dispenser it would come with Jellybeans... but NO it does not I will be returning this it did not even come in its own box they just threw the dispenser in a box in a box with some paper... A piece of Junk
295186,B000IKGG5U,A165A1S40UZY7L,CharlesW,0,0,4,1349740800,Much betteer than I expected,The kids wanted me to get this on a trip to the US.  I was expecting it to be made of cheap plastic. It is actually metal with a glass bowl.  The kids love it and it also means we can control their consumption of Jelly Bellies.<br />Charles (from the UK)
295187,B000IKGG5U,A3045N2UV6KMV7,Carole S Matthews,0,0,5,1337990400,GREAT Amazon Conversation Piece on my Desk,"This little jelly belly machine is so cute! Very well made also.  I've discovered the coin mechanism works with pennies - so, the candy stays covered and clean until someone cannot resist putting a penny in from the little dish I have along side the machine on my desk.  A penny will dispense 3 jelly beans; just enough to satisfy a momentary sweet craving."
295188,B000IKGG5U,A1SGUCTO8W9XI1,cmilo,0,0,5,1336521600,Cute JB machine,"This is a nice jelly bean machine, does the job :) I use this mainly to bribe my toddler into going potty - yep works like a charm potty trained in a week!"
295189,B000IKGG5U,A2BERMRXE7Y293,"Durr D. Dawg ""X""",0,0,5,1336348800,Jelly Belly Anyone?,"Kids are enjoying this.. Helps to give them a sense of the value of money.. They do little things around the house and buy a bean or two when they choose. I like it because the coins are recyclable (which saves me overall).. They do nag about only getting three or so at a time but I say, ""Use more coins"".. Very reasonably priced.. Sturdy, and the coin slot works for me (have had no problems with it)."
295190,B000IKGG5U,ANOQ4RAIUFQG0,"William W. Perry ""RocknJo""",0,0,4,1326153600,Bean Machine,"This is a fun way to put out your jelly beans. WARNING!!! If you have a house full of kids or friends and family, you'll have a great deal of trouble keeping jelly beans in the dispenser. :-)  This unit was relatively easy to configure so coins weren't required. Some of the ""workings"" seem a bit flimsy, plastic and such, but the body is cast metal and works fine. Overall, I'm very happy with this purchase."
295191,B000IKGG5U,A1TBCTQ5LSOS0Y,christa,0,0,5,1306022400,satisfied customer,great product - shipped quickly.  Coin operated feature wasn't too tough to disable.  The jelly bean fans in my family are delighted!
295192,B000IKGG5U,A2OHXLVT7LV4G9,K. Johnson,0,1,5,1323820800,Dispenser not as advertised.,"The dispenser is adorable and looks great;  however the dispenser MUST have a coin.  It is advertised as with or without coin but that is incorrect.  On the box it even states a coin must be used.  So when I gave as a gift, I included a jar of pennies.  Works fine."
295193,B000IKGG5U,A2RH00CQZMRM2W,son-dav,1,3,5,1252713600,Jelly Belly Surprise,Thank You for Sending the Jelly Belly Dispenser so Quickly!  It was indeed what I expected - new in the box and all.  It is a Christmas gift for my father-in-law.  He loves to savor each bean separately.<br /><br />I appreciate that this transaction went smoothly!<br /><br />Sonja
295194,B000IKGG5U,AAPA49LSP78OF,the truth about,0,3,1,1337212800,jelly belly [as in 1],"this is a complete joke. when i decided to get this as a gift i looked at the listing and it shows the mini machine almost full of ""jelly bellies"". when i opened the box i found that it came with a little bag [about a hand full] that when put in the machine will barely cover the bottom. use it 4, ""maybe"" 5 times and your out. i didn't expect to have to order more from the very beginning. FALCE ADVERTISING PURE AND SIMPLE. DON'T BUY THIS PURE AND SIMPLE"
